3.794037940379403791e-03,0.000000000000000000e+00,1.607719638242894045e-01,3.237951807228915679e-02,1.780143145531290147e-02,7.952286282306163245e-02,3.022162525184687518e-02,2.309834937148977710e-02,1.373960141656829434e-02,9.823182711198429756e-03,4.343105320304017566e-03,1.529636711281070734e-03,0.000000000000000000e+00,1.890537858020606898e-03,1.274787535410764998e-02,1.845459827073579057e-02,1.151366970437875115e-01,1.000879249706917024e-01,7.795889440113395888e-04,1.904443701971266292e-02,4.963554053722720183e-01,9.090909090909090606e-01
1.192411924119241191e-02,4.695652173913043154e-02,1.912952196382428915e-01,5.591114457831325435e-02,4.404477885850614782e-02,2.087475149105367800e-01,2.014775016789791678e-02,4.916261309205971486e-02,1.079647246718977785e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.416430594900850142e-03,1.367007279313762385e-03,2.280506779284285357e-01,2.139507620164126656e-01,2.834868887313962043e-04,1.223688606749081254e-01,7.788666561161918800e-01,8.686868686868687295e-01
5.420054200542005415e-04,0.000000000000000000e+00,2.797157622739018246e-01,1.882530120481927874e-02,1.963663057441732487e-02,1.988071570576540811e-02,1.007387508394895839e-02,2.987051387147809933e-02,6.875133671272828928e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.498583569405099986e-03,4.784525477598168021e-03,4.053122916203601156e-02,6.402403282532238837e-02,2.834868887313962043e-04,3.282659538924156267e-02,4.541221522076868133e-01,9.292929292929292817e-01
2.059620596205962231e-02,6.434782608695652217e-02,2.171350129198966472e-01,3.463855421686747038e-02,2.000367039823820747e-02,1.988071570576540811e-02,3.357958361316319609e-03,1.143972916091896309e-02,1.932476911325602467e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800622360524561080e-02,1.065357561547479598e-01,2.834868887313962043e-04,5.404276645506181365e-02,4.361089254787278158e-01,9.292929292929292817e-01
1.788617886178861874e-02,6.956521739130434867e-02,1.242732558139534871e-01,1.826054216867470034e-02,1.266287392182051733e-02,4.970178926441351508e-02,3.022162525184687518e-02,1.428416491481259154e-01,3.746628706339837772e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.966005665722379531e-02,1.913810191039267208e-02,7.779506557012669243e-02,8.294255568581478111e-02,6.378454996456413241e-04,4.254092883394587354e-01,7.464292958449704196e-01,9.191919191919192267e-01
1.084010840108401083e-03,1.739130434782608760e-03,7.025193798449612739e-03,1.882530120481927700e-03,2.385758854835749471e-03,9.940357852882704057e-03,3.357958361316319609e-03,2.675774856503656748e-03,5.138532046385667351e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.759279839964436598e-02,1.218493552168815885e-02,0.000000000000000000e+00,6.096725693284330561e-01,8.334510974351201362e-01,1.000000000000000000e+00
2.168021680216802166e-03,0.000000000000000000e+00,1.934754521963824303e-01,1.920180722891566202e-02,2.000367039823820747e-02,1.988071570576540811e-02,1.007387508394895839e-02,3.972773595010392622e-02,3.640636066939795940e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.133144475920680114e-02,7.518540036225693224e-03,3.445210046677039256e-02,3.619577960140679673e-02,1.417434443656980479e-04,4.518877380554627704e-02,4.719646395638344427e-01,9.292929292929292817e-01
4.498644986449864408e-02,1.165217391304347871e-01,3.480297157622739279e-01,5.873493975903614633e-02,2.440814828408882295e-02,4.274353876739562241e-01,4.231027535258562455e-01,8.788614182160893462e-02,2.746531490868689765e-02,1.473477406679764290e-02,6.514657980456026350e-03,2.294455066921606209e-03,0.000000000000000000e+00,1.890537858020606898e-03,3.201133144475921122e-01,1.585728444003964288e-01,3.280729050900200172e-01,4.762602579132473868e-01,1.275690999291282648e-03,1.862679585699966722e-02,4.865822480089693758e-01,6.666666666666666297e-01
4.878048780487804874e-03,3.478260869565217520e-03,3.180717054263565990e-01,7.435993975903613940e-02,5.744173242796843382e-02,2.191848906560636134e-01,3.693754197447951526e-02,1.338900739440090082e-01,1.191006180126380071e-01,6.642927308447937884e-02,5.439739413680781677e-02,1.915869980879541037e-02,0.000000000000000000e+00,4.726344645051516920e-03,1.973087818696883933e-01,1.068316188783705323e-01,2.434318737497221663e-01,2.811913833528722484e-01,7.087172218284904564e-04,3.040427664550618067e-02,4.509467565091599406e-01,7.676767676767676241e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.106266149870801033e-02,6.588855421686747385e-03,1.468159295283538203e-03,9.940357852882704057e-03,3.357958361316319609e-03,6.806245005187282204e-02,2.272286646760641668e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.737052678372972073e-02,1.218493552168815885e-02,1.417434443656980479e-04,5.860340795188774266e-01,8.285241743324781583e-01,9.898989898989899450e-01
1.626016260162601625e-03,0.000000000000000000e+00,5.280200258397932389e-01,1.696159638554216864e-01,1.007524316388328095e-01,9.940357852882703016e-02,1.007387508394895839e-02,9.418608747487997035e-02,1.586689813207416144e-01,3.671414538310412840e-02,2.926167209554831825e-02,1.030592734225621414e-02,0.000000000000000000e+00,1.890537858020606898e-03,4.242209631728045827e-02,2.115443764738047377e-02,3.034563236274728237e-01,1.447831184056272147e-01,7.795889440113395888e-04,1.127631139325091861e-02,4.490289476793041801e-01,7.979797979797980112e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.398255813953488469e-02,5.082831325301204704e-03,2.202238942925307304e-03,9.940357852882704057e-03,3.357958361316319609e-03,3.297219608679801761e-04,5.634053190750642690e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.890537858020606898e-03,1.416430594900850142e-03,6.835036396568811923e-04,1.737052678372972073e-02,2.158558030480656545e-02,7.087172218284902396e-05,4.435349148012027870e-02,7.740061564249047787e-01,9.898989898989899450e-01
5.149051490514905405e-02,1.930434782608695665e-01,8.301033591731266092e-02,2.447289156626505924e-02,1.578271242429803503e-02,4.970178926441351508e-02,1.343183344526527843e-02,2.794284766568330691e-02,1.799819456982153926e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.807365439093484238e-02,2.802364922593212487e-02,6.912647254945544772e-02,8.162368112543962051e-02,3.543586109142452282e-04,6.715669896424991681e-02,4.452847179345439388e-01,9.292929292929292817e-01
7.588075880758807581e-03,5.217391304347826497e-03,2.772125322997415764e-01,6.664156626506023695e-02,4.624701780143145730e-02,1.689860834990059568e-01,2.014775016789791678e-02,1.814986793309454616e-01,8.122880355530866237e-02,1.326129666011788000e-01,1.031487513572204168e-01,4.244741873804971227e-02,1.325788197251414648e-02,6.616882503072123167e-03,7.790368271954674351e-02,3.895970746044222915e-02,1.931540342298288804e-01,2.504396248534583869e-01,3.543586109142452282e-04,1.419979953224189718e-02,4.804383053560005168e-01,8.181818181818182323e-01
5.420054200542005415e-04,1.739130434782608760e-03,1.476098191214470223e-01,2.277861445783132405e-02,1.431455312901449770e-02,1.988071570576540811e-02,1.678979180658159848e-02,1.885669206937539907e-02,1.636330810360391713e-02,6.385068762278978127e-02,6.731813246471227141e-02,2.829827915869980934e-02,8.569118835893289182e-03,5.671613574061819610e-03,5.949008498583570337e-02,3.007416014490277290e-02,3.445210046677039256e-02,4.938452520515825700e-02,7.087172218284902396e-05,7.266956231206147740e-03,4.517425000612967922e-01,9.595959595959595578e-01
1.842818428184282015e-02,8.695652173913043584e-03,1.869347545219638140e-01,1.939006024096385714e-02,2.477518810790970902e-02,3.180914512922465298e-01,3.324378777703156373e-01,1.590423575951433952e-02,4.653065759322269623e-02,4.666011787819253354e-02,2.280130293159609439e-02,1.797323135755258053e-02,7.760711398544866378e-03,7.562151432082427592e-03,5.665722379603400222e-02,5.399678753289361560e-02,2.244943320737941839e-01,2.949882766705744785e-01,7.299787384833451853e-02,2.088205813564985008e-03,7.132715313271085568e-06,1.010101010101010187e-02
5.420054200542005415e-04,0.000000000000000000e+00,1.013404392764857831e-01,9.036144578313252615e-03,9.175995595522113552e-03,5.964214711729622087e-02,5.355943586299529574e-02,2.283314683393690078e-02,1.095368377196028094e-02,7.367387033398821450e-03,3.257328990228013175e-03,1.147227533460803105e-03,0.000000000000000000e+00,9.452689290103034490e-04,2.967422096317281002e-02,2.252144492669423334e-02,9.449877750611247740e-02,1.131960726846424486e-01,0.000000000000000000e+00,1.369863013698630061e-02,4.401237526106852593e-01,9.393939393939394478e-01
2.113821138211382025e-02,8.869565217391303658e-02,1.731266149870800963e-01,1.769578313253012194e-02,2.183886951734263088e-02,9.940357852882704057e-03,3.357958361316319609e-03,5.459451521569872595e-02,1.943642802583153972e-01,4.923870333988211723e-02,2.611292073832790356e-02,8.432122370936902950e-03,0.000000000000000000e+00,1.328102845259476229e-02,2.131728045325778989e-02,1.165373705614982346e-02,1.825961324738830868e-02,4.125879249706916607e-02,4.961020552799432761e-04,1.311393250918810489e-02,4.516600280404870493e-01,8.888888888888888395e-01
5.040650406504065123e-02,2.139130434782608725e-01,2.651808785529715662e-01,7.981927710843372825e-02,5.835933198752064899e-02,1.491053677932405452e-01,2.014775016789791678e-02,1.921950497373505207e-01,8.903937226581487563e-02,1.252455795677799577e-01,1.226927252985885036e-01,8.374760994263862057e-02,4.446240905416330019e-02,1.701484072218546056e-02,2.450424929178470490e-01,1.455862752469156973e-01,1.887086019115359059e-01,3.131594372801876358e-01,1.842664776754075273e-03,1.394921483461409976e-02,5.764018571807496549e-01,7.373737373737373479e-01
9.214092140921410073e-03,6.956521739130435041e-03,4.917635658914728536e-01,8.979668674698795816e-02,1.780143145531290147e-02,5.477137176938369212e-01,6.089657488247145478e-01,7.986079637551254939e-02,2.322672036664120629e-02,1.402259332023575722e-01,2.545602605863192536e-01,2.126577437858508668e-01,6.327970897332255706e-01,1.890537858020606898e-03,7.662889518413598666e-02,4.039506510372167791e-02,6.118026228050678084e-01,6.566456623681125038e-01,0.000000000000000000e+00,6.515202138322752877e-03,4.486161417805486495e-01,6.767676767676767957e-01
3.794037940379403791e-03,6.956521739130435041e-03,6.387273901808784848e-02,1.317771084337349477e-02,1.835199119104422710e-02,2.982107355864811044e-02,4.029550033579583357e-02,9.599540210048326111e-03,1.773265745434344717e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.983002832861189765e-02,1.025255459485321756e-02,6.290286730384529734e-02,5.700468933177021968e-02,0.000000000000000000e+00,3.675242231874373267e-02,4.522038975831240148e-01,9.494949494949495028e-01
1.246612466124661332e-02,5.739130434782608453e-02,5.297157622739018246e-02,1.355421686746987979e-02,7.891356212149017516e-03,9.940357852882704057e-03,3.357958361316319609e-03,7.029490126351196910e-02,2.522213735157280770e-02,5.157170923379175015e-02,4.125950054288816254e-02,1.185468451242829846e-02,4.850444624090541486e-04,2.835806787030909805e-03,3.116147308781870226e-02,2.118861282936331664e-02,2.511669259835519127e-02,2.667057444314185205e-02,7.087172218284904564e-04,7.517540928833946028e-03,4.624273076005768757e-01,9.595959595959595578e-01
3.794037940379403791e-03,1.043478260869565299e-02,3.908268733850129434e-02,9.600903614457831012e-03,7.340796476417691015e-03,9.940357852882704057e-03,3.357958361316319609e-03,1.454655709711677241e-03,8.425526005138532851e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.556657223796034162e-02,1.302074433546358649e-02,1.759279839964436598e-02,2.834114888628370618e-02,4.961020552799432761e-04,6.941196124290009706e-02,4.361240824987684950e-01,9.696969696969697239e-01
1.626016260162601798e-02,7.478260869565217517e-02,2.367571059431524683e-01,3.972138554216867595e-02,3.431822352725270864e-02,9.940357852882704057e-03,3.357958361316319609e-03,6.930098548471305686e-03,1.604221929032706093e-02,5.893909626719057160e-02,2.605863192182410540e-02,9.177820267686424838e-03,0.000000000000000000e+00,9.452689290103034490e-04,1.983002832861189765e-02,1.435357643279450493e-02,1.711491442542787539e-02,2.740328253223915655e-02,2.480510276399716381e-04,1.369863013698630061e-02,4.911329203788363240e-01,9.090909090909090606e-01
1.084010840108401083e-03,1.739130434782608760e-03,7.937661498708011021e-02,1.393072289156626481e-02,1.046063497889520959e-02,2.982107355864811044e-02,1.007387508394895839e-02,6.028726580537854818e-02,4.651676966877300173e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.665722379603400569e-03,4.784525477598168021e-03,5.623471882640587033e-02,4.733294255568581271e-02,4.961020552799432761e-04,5.470263949214834165e-01,8.259055762230934628e-01,9.393939393939394478e-01
1.046070460704607019e-01,3.704347826086956674e-01,3.614341085271317588e-01,7.134789156626505924e-02,5.927693154707285722e-02,2.982107355864811044e-02,1.007387508394895839e-02,2.220825840701939613e-01,2.738570932574126982e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.572946175637393917e-01,2.414818358907760976e-01,4.879973327406090383e-02,1.330890973036342462e-01,3.543586109142452282e-04,8.235883728700300888e-02,4.542269139638505093e-01,7.272727272727272929e-01
5.420054200542005415e-04,0.000000000000000000e+00,1.590762273901808951e-02,8.471385542168674218e-03,9.543035419342997885e-03,9.940357852882704057e-03,3.357958361316319609e-03,4.176742054116358745e-03,6.034025414901743323e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.665722379603400569e-03,3.417518198284405853e-03,1.711491442542787539e-02,1.216295427901524159e-02,3.543586109142452282e-04,2.555963915803541667e-02,7.780000312056295497e-01,9.494949494949495028e-01
7.588075880758807581e-03,1.043478260869565299e-02,3.350290697674418450e-01,1.214231927710843345e-01,8.955771701229583992e-02,4.075546719681907848e-01,3.693754197447951526e-02,1.271836163413845311e-01,5.774210124296923902e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.416430594900850142e-03,6.835036396568811923e-04,4.296510335630140398e-01,4.245310668229776985e-01,2.197023387668320393e-03,3.322753090544603993e-01,7.157220648319242429e-01,7.878787878787878451e-01
2.168021680216802166e-03,0.000000000000000000e+00,1.587532299741602204e-01,4.668674698795180489e-02,3.615342264635713204e-02,1.689860834990059568e-01,1.678979180658159848e-02,4.350350760042764886e-02,3.761238802860912556e-02,9.577603143418467191e-02,1.216069489685124849e-01,1.139579349904397687e-01,7.776879547291835892e-02,7.562151432082427592e-03,5.807365439093484794e-01,2.816034995386350603e-01,1.829295398977550668e-01,2.738862837045721310e-01,1.417434443656980479e-04,6.264617440694954589e-03,4.934260883520529828e-01,8.787878787878787845e-01
4.065040650406503975e-02,1.773913043478260732e-01,4.754521963824289155e-01,8.791415662650602092e-02,3.064782528904386183e-02,9.940357852882703016e-02,6.044325050369375035e-02,6.235228317614475296e-02,3.450371501979029171e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.541076487252124705e-02,2.528963466730460227e-02,2.829517670593465484e-01,2.507327080890973114e-01,9.922041105598865523e-04,1.697293685265619800e-01,6.213254814025592765e-01,7.777777777777777901e-01
2.168021680216802166e-03,1.739130434782608760e-03,3.488372093023255766e-02,1.016566265060240941e-02,3.670398238208845507e-03,1.292246520874751337e-01,4.365345869711215882e-02,6.327772128479941527e-02,1.178862578987570353e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.416430594900850055e-02,6.835036396568811706e-03,2.347188264058679696e-01,1.585580304806565033e-01,2.126151665485471532e-04,1.637153357834948142e-01,8.050151904546437587e-01,8.383838383838383423e-01
1.626016260162601625e-03,1.739130434782608760e-03,2.269056847545219621e-02,5.459337349397590591e-03,2.385758854835749471e-03,1.093439363817097498e-01,4.348556077904633388e-02,2.449600632686173285e-02,1.211138115408652224e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.558073654390935113e-02,1.295239397149789730e-02,2.129584352078239817e-01,1.196292497069167821e-01,2.126151665485471532e-04,7.380554627464083195e-01,8.329932662709496061e-01,9.090909090909090606e-01
3.794037940379403791e-03,1.043478260869565299e-02,5.733204134366925303e-02,1.600150602409638675e-02,7.157276564507248848e-03,9.940357852882704057e-03,3.357958361316319609e-03,7.680859224555697251e-02,1.295521144364974661e-02,1.227897838899803633e-02,7.600434310532030308e-03,2.676864244741873622e-03,0.000000000000000000e+00,7.562151432082427592e-03,1.104815864022662963e-01,5.331328389323673062e-02,2.289397643920871445e-02,1.512309495896834721e-01,3.543586109142452282e-04,1.252923488138990918e-02,4.323571172239472071e-01,9.494949494949495028e-01
5.962059620596205957e-03,3.478260869565217520e-03,3.461724806201550431e-01,4.254518072289156794e-02,5.340429436593870094e-02,3.976143141153081623e-02,1.004029550033579549e-01,1.646872133981905351e-01,2.843780293035205742e-01,4.887033398821218066e-02,2.486427795874050078e-02,8.757170172084129817e-03,0.000000000000000000e+00,3.577842896303998210e-02,9.313031161473088460e-02,4.699087522641057918e-02,3.409646588130695738e-02,1.199736225087925101e-01,8.504606661941885044e-04,1.436685599732709720e-02,4.473028305734926269e-01,7.878787878787878451e-01
5.420054200542005415e-04,0.000000000000000000e+00,4.517118863049095490e-01,6.494728915662650870e-02,4.532941824187924212e-02,1.988071570576540811e-02,1.007387508394895839e-02,5.575507318600474854e-02,4.679675022567877235e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.726344645051516920e-03,2.691218130311614706e-02,2.392262738799083924e-02,3.289619915536786537e-02,3.956623681125439468e-02,1.771793054571226141e-04,2.798195790177079867e-02,4.805167652244464738e-01,8.383838383838383423e-01
